Applicant ID,Application Date,First Name,Last Name,Gender,Date of Birth,Phone Number,Email,Address,City,State,Zip Code,Country,Education Level,Years of Experience,Desired Salary,Job Title,Status,Skills
1089,08-May-23,Kevin,Owens,Male,28-10-1985,+1-497-233-2142x539,smiller@example.com,1761 Sandoval Meadow,Hernandezhaven,ME,90449,Bolivia,Bachelor's Degree,10,82596.57,Healthcare Representative,Offered,"['Conflict Resolution', 'Healthcare Knowledge', 'Regulatory Compliance', 'Emotional Intelligence']"
1090,03-Aug-23,Sarah,Glover,Female,25-10-1978,###############################################################################################################################################################################################################################################################,smithpamela@example.org,216 Hall Skyway,Brookeshire,SC,89827,Canada,PhD,18,51290.15,Laboratory Technician,Offered,"['Standard Operating Procedures (SOP)', 'Time Management', 'Attention to Detail', 'Microscopy']"
1091,20-May-23,Yolanda,Collins,Male,12-11-1986,300.591.1820x0002,robert60@example.com,935 Alexis Drives Suite 373,West Steven,MD,81111,Mayotte,Bachelor's Degree,8,96445.23,Sales Representative,Applied,"['CRM', 'Territory Management', 'Customer Service', 'Networking', 'Time Management']"
1092,31-May-23,Julia,Green,Male,30-08-1986,(615)447-9353,yortega@example.net,130 Ashley Station,Andersonmouth,AS,81868,Turkmenistan,Bachelor's Degree,17,51993.14,Sales Representative,In Review,"['Upselling', 'Sales Presentations', 'Time Management', 'Customer Service', 'Product Knowledge']"
1093,25-Jul-23,Michael,Smith,Female,28-09-2001,445.585.0943x3018,wmcdonald@example.com,1404 Maria Freeway,North Samuel,MP,54602,Georgia,High School,11,67885.98,Manager,Interviewing,"['Team Management', 'Budget Management', 'Strategic Planning', 'Project Management', 'Cross-functional Collaboration', 'Performance Reviews']"
1094,26-Jun-23,Edward,Peck,Male,05-02-2000,001-999-817-4513x4628,uhardy@example.com,99820 Christina Skyway,North Tara,MA,46694,France,Master's Degree,7,70059.94,Manager,Rejected,"['Cross-functional Collaboration', 'Team Management', 'Project Management', 'Performance Reviews']"
1095,15-May-23,Michele,Williams,Male,13-08-1963,979.704.5426x88257,ucarter@example.net,7956 Jennifer Estates Suite 712,Medinachester,IL,79904,Zimbabwe,High School,3,38348.79,Human Resources,Applied,"['HR Policies', 'Interviewing', 'Recruitment', 'Communication', 'Payroll Processing']"
1096,02-Aug-23,Steven,Martinez,Other,21-11-1993,###############################################################################################################################################################################################################################################################,lmcmahon@example.org,45106 Lopez Walk,Kennethberg,MP,77423,Wallis and Futuna,High School,20,36060.91,Laboratory Technician,Interviewing,"['Chemical Handling', 'Equipment Handling', 'Sample Analysis', 'Standard Operating Procedures (SOP)', 'Time Management']"
1097,02-Jul-23,Austin,Johnson,Male,06-02-2000,621.908.5961x894,chughes@example.com,970 Greg Corners,West Hannah,MP,91766,Cote d'Ivoire,PhD,16,59939.36,Research Director,Interviewing,"['Ethics & Compliance', 'Grant Writing', 'Team Leadership', 'Academic Publishing']"
1098,20-Jul-23,Robert,Bowman,Female,18-12-1962,697.703.9180,gina02@example.net,58649 Antonio Groves,Seanville,CT,4679,Hong Kong,High School,12,74228.18,Research Scientist,In Review,"['Data Analysis', 'Experiment Design', 'Scientific Writing', 'Python', 'Microscopy']"
1099,13-Jul-23,Alexander,Pineda,Male,19-01-2004,+1-490-878-2240x7371,colecynthia@example.net,995 Daniel Lake,Brandonbury,VI,92853,Mexico,PhD,17,52215.48,Research Scientist,Offered,"['Scientific Writing', 'Machine Learning', 'Lab Safety', 'Experiment Design']"
1100,24-Jun-23,Kathleen,Jones,Female,16-01-1970,986.836.8379,lsmith@example.org,6948 Timothy Manors,Williamshaven,ME,23842,Haiti,Bachelor's Degree,16,51927.82,Sales Representative,Applied,"['Sales Presentations', 'Communication', 'Networking', 'Time Management', 'Product Knowledge', 'Upselling']"
1101,12-Jun-23,Sandra,Wang,Male,13-09-1977,###############################################################################################################################################################################################################################################################,matthew54@example.net,81160 Carrie Plaza Suite 570,North Stevenburgh,MD,38632,Iceland,PhD,18,66506.02,Sales Representative,In Review,"['Time Management', 'Communication', 'Sales Presentations', 'Relationship Building', 'Networking']"
1102,27-May-23,Kristen,Foster,Female,13-03-1975,(339)544-8726x201,rmartinez@example.org,29152 Riley Branch,Wardport,NY,28266,Sweden,PhD,7,73093.48,Healthcare Representative,Offered,"['Time Management', 'Patient Communication', 'Emotional Intelligence', 'Healthcare Knowledge']"
1103,27-Jul-23,Darrell,Fernandez,Female,23-12-1987,###############################################################################################################################################################################################################################################################,erika63@example.org,0338 Lewis Land,Riversmouth,ND,37207,Ukraine,PhD,3,57972.41,Sales Executive,In Review,"['Negotiation', 'Salesforce', 'Cold Calling', 'Customer Acquisition', 'Revenue Forecasting', 'CRM Tools']"
1104,25-Jul-23,Kimberly,Castro,Female,08-12-1997,706.538.2155,yhoward@example.com,702 Barnes Square,South Jeffrey,CT,92427,Norway,Master's Degree,6,89275.77,Laboratory Technician,In Review,"['Sample Analysis', 'Data Entry', 'Standard Operating Procedures (SOP)', 'Time Management', 'Microscopy', 'Chemical Handling']"
1105,09-Jul-23,Sheryl,Hampton,Other,26-09-1982,951.764.3909,irogers@example.com,7345 Larson Road Suite 100,Leblancmouth,RI,47736,Slovenia,PhD,4,69991.75,Healthcare Representative,Rejected,"['Conflict Resolution', 'Regulatory Compliance', 'Healthcare Knowledge', 'Emotional Intelligence', 'Customer Service', 'CRM']"
1106,28-May-23,Earl,Houston,Other,16-09-1979,569-796-7520,nicole88@example.org,3974 Tristan Mall Suite 007,New Steventown,OH,15396,Cameroon,Master's Degree,13,56700.48,Manufacturing Director,Applied,"['Inventory Planning', 'Workforce Scheduling', 'Supply Chain Coordination', 'Lean Manufacturing', 'Process Improvement', 'Six Sigma']"
1107,19-Jun-23,Michael,Andrews,Other,31-05-1994,+1-619-602-2000x765,andrewsalazar@example.com,545 Jennifer Expressway,Lake Laurieborough,MH,9965,Peru,PhD,13,64947.3,Sales Representative,Rejected,"['Territory Management', 'Networking', 'Communication', 'Upselling', 'CRM', 'Relationship Building']"
1108,26-Jun-23,Amanda,Monroe,Male,09-02-2003,(885)667-1316x893,schmidtrodney@example.org,386 Hoover Lodge Apt. 226,New Christopher,ID,796,Croatia,Master's Degree,13,75152.02,Research Director,Interviewing,"['Academic Publishing', 'Strategic Planning', 'Ethics & Compliance', 'Research Management']"
1109,22-Jun-23,Richard,Johnson,Male,01-06-1991,001-306-803-9155x73049,davidmiller@example.net,43124 Duncan Park,Meyerview,MA,90643,Yemen,Bachelor's Degree,20,36713.33,Human Resources,Applied,"['Conflict Resolution', 'Performance Appraisal', 'People Analytics', 'Employee Engagement', 'Interviewing']"
1110,05-Jul-23,Kaitlin,Fox,Male,15-02-1963,754.604.9219,moorenicholas@example.net,6183 Robert Circles,North Jacob,WV,17593,Saint Vincent and the Grenadines,Master's Degree,0,71693.44,Laboratory Technician,Applied,"['Equipment Handling', 'Attention to Detail', 'Lab Safety', 'Data Entry', 'Sample Analysis', 'Microscopy']"
1111,06-Jul-23,Laura,Johnson,Other,04-12-2004,###############################################################################################################################################################################################################################################################,fuenteswilliam@example.org,469 Terry Road Apt. 529,Port Tracyfort,ME,6872,Timor-Leste,High School,11,53176.56,Sales Executive,Applied,"['Lead Scoring', 'Presentation Skills', 'B2B Sales', 'Negotiation']"
1112,27-Jul-23,Jessica,Bennett,Other,26-02-1985,###############################################################################################################################################################################################################################################################,cheryl51@example.com,13249 Jeremy Haven Suite 386,Nathantown,ND,32224,Norfolk Island,High School,10,92374.75,Healthcare Representative,Rejected,"['CRM', 'Regulatory Compliance', 'Empathy', 'Time Management']"
1113,25-Jun-23,Daniel,Smith,Male,07-03-1983,001-515-665-8203,heiditaylor@example.com,72765 Seth Mountains Apt. 593,Lake Andrea,IN,30201,Singapore,Bachelor's Degree,16,55619.78,Research Director,Applied,"['Ethics & Compliance', 'Innovation', 'Machine Learning', 'Academic Publishing', 'Grant Writing']"
1114,08-Jun-23,Evan,Benitez,Female,22-05-1987,+1-255-287-3201x971,patricia32@example.org,000 Cole Knoll,North Meghan,PW,25778,Estonia,Master's Degree,11,85187.23,Manufacturing Director,Offered,"['Supply Chain Coordination', 'Process Improvement', 'Operations Management', 'Six Sigma']"
1115,10-Jul-23,Sharon,Brown,Female,04-12-1994,001-585-978-5011x54215,james88@example.org,03546 Crystal Place,Port Tiffany,CO,94491,India,PhD,1,51003.26,Sales Representative,Offered,"['Product Knowledge', 'Upselling', 'Relationship Building', 'Communication', 'CRM', 'Customer Service']"
1116,16-Jul-23,Tiffany,Davis,Female,28-12-1979,229-322-6185x2602,bmurphy@example.net,7141 Beth Parkways,Lake Christopher,MD,63421,Eritrea,PhD,14,76551.15,Sales Representative,Interviewing,"['Product Knowledge', 'Upselling', 'Customer Service', 'CRM', 'Territory Management', 'Time Management']"
1117,24-Jun-23,Adam,Martinez,Other,01-01-1981,001-405-367-4021x3741,oford@example.net,7865 Wise Roads Apt. 365,Timothymouth,MI,50318,Benin,Bachelor's Degree,6,94935.35,Manager,Offered,"['Budget Management', 'Team Management', 'Strategic Planning', 'Conflict Resolution', 'Cross-functional Collaboration', 'KPI Tracking']"
1118,09-Jul-23,Patricia,Johnson,Female,22-04-1999,+1-209-409-5924x800,ngeorge@example.net,335 Zimmerman Drive Apt. 900,Larsonhaven,NY,71148,Peru,PhD,8,67339.29,Laboratory Technician,Rejected,"['Standard Operating Procedures (SOP)', 'Chemical Handling', 'Data Entry', 'Equipment Handling', 'Attention to Detail', 'Lab Safety']"
1119,25-Jun-23,Deborah,Welch,Female,07-01-2001,338-857-6897x34689,ericameyer@example.net,745 Anderson Meadows,Sandovalfurt,NE,92946,Mexico,Bachelor's Degree,18,93327.21,Research Scientist,Offered,"['Machine Learning', 'Hypothesis Testing', 'Literature Review', 'Data Analysis', 'Python']"
1120,27-Jun-23,Lauren,Hunter,Female,28-11-2002,952.604.4388,fwong@example.com,9043 Johnny Rapids,New Joshuaport,RI,62822,Martinique,Bachelor's Degree,15,64803.55,Sales Executive,In Review,"['Lead Scoring', 'CRM Tools', 'B2B Sales', 'Negotiation', 'Salesforce']"
1121,06-Jul-23,Mark,Johnson,Female,16-01-1974,001-852-392-4735x3819,sandra39@example.org,2447 Randall Pines Apt. 681,New Henry,MD,34614,Gambia,PhD,4,56305.22,Sales Representative,Rejected,"['Customer Service', 'CRM', 'Territory Management', 'Product Knowledge', 'Relationship Building', 'Sales Presentations']"
1122,21-Jun-23,Brandon,Kennedy,Other,29-04-1969,668-597-4256x5116,njohnson@example.com,203 Johnson Plaza Suite 049,Josephborough,HI,12875,Sudan,High School,15,74459.14,Sales Representative,In Review,"['Upselling', 'Time Management', 'Communication', 'Networking', 'Territory Management', 'Product Knowledge']"
1123,23-Jun-23,Shelly,Watkins,Male,13-10-1996,694.453.3731,williamraymond@example.net,6713 Olivia Fork,North Wendy,MO,73291,Turkmenistan,High School,18,66665.53,Research Director,Applied,"['Research Management', 'Team Leadership', 'Machine Learning', 'Data Science', 'Grant Writing']"
1124,11-Jun-23,Brandon,Allen,Male,26-03-1992,+1-595-324-6266x71791,gbanks@example.net,2313 Thomas Shoal Apt. 427,Bruceville,OR,42367,Austria,PhD,3,72894.61,Research Director,Rejected,"['Data Science', 'Ethics & Compliance', 'Team Leadership', 'Academic Publishing', 'Grant Writing', 'Research Management']"
1125,19-May-23,Keith,Davis,Male,03-06-1984,(606)357-2956x911,mckeeluis@example.org,5934 Yates Throughway,Janetchester,PW,30571,Mayotte,PhD,5,82349.15,Healthcare Representative,Interviewing,"['Customer Service', 'Time Management', 'Empathy', 'CRM', 'Conflict Resolution']"
1126,03-Jul-23,Jason,Wall,Female,01-07-1979,405-738-1197,rothbryan@example.com,42701 Phillip Tunnel,Amandaville,NE,87142,Aruba,High School,8,51582.31,Manufacturing Director,Rejected,"['Compliance Management', 'Supply Chain Coordination', 'Process Improvement', 'Six Sigma']"
1127,02-Jun-23,Amy,Reyes,Male,06-02-1975,528-242-6188x1876,jrogers@example.com,2409 Sara Loop,New Joshua,NM,53990,Dominica,Master's Degree,18,41966.35,Laboratory Technician,Applied,"['Sample Analysis', 'Chemical Handling', 'Data Entry', 'Attention to Detail', 'Time Management', 'Microscopy']"
1128,02-Jul-23,James,Gallegos,Female,19-10-1992,535-467-7172,smithamanda@example.net,7431 Nichole Bypass,Nicoleborough,NV,97403,Turkmenistan,Bachelor's Degree,8,80960.76,Research Scientist,In Review,"['Data Analysis', 'Microscopy', 'Statistics', 'Lab Safety', 'Literature Review']"
1129,28-Jul-23,Caleb,Rhodes,Other,18-12-1967,442-691-5355x423,julie70@example.com,5102 Drew Street Apt. 317,Wilkinsville,AS,30245,Spain,High School,0,78965.79,Research Director,Applied,"['Data Science', 'Research Management', 'Machine Learning', 'Team Leadership']"
1130,01-Aug-23,Angelica,Bennett,Other,25-07-1977,###############################################################################################################################################################################################################################################################,stevengomez@example.com,6181 Hall Land,Gregoryside,PR,61710,Mauritania,Master's Degree,0,86317.06,Healthcare Representative,Interviewing,"['Healthcare Knowledge', 'Time Management', 'CRM', 'Patient Communication', 'Regulatory Compliance', 'Empathy']"
1131,29-Jul-23,Ethan,Garcia,Other,08-07-2002,286.654.0758,selenagordon@example.net,23843 Steven Spring,Flynnmouth,ND,93057,Iraq,High School,20,31284.97,Manager,Offered,"['Team Management', 'Leadership', 'Budget Management', 'Cross-functional Collaboration', 'Project Management']"
1132,05-Jun-23,Thomas,Smith,Other,08-09-1969,+1-458-594-4682x711,emilycase@example.org,156 Brian Meadow,Veronicaland,DE,49454,Western Sahara,Bachelor's Degree,18,43679.74,Sales Representative,Rejected,"['Networking', 'Upselling', 'Customer Service', 'Relationship Building', 'Time Management']"
1133,31-May-23,Tamara,Smith,Other,02-03-1987,001-744-710-9561x821,gregorybrown@example.net,9587 Catherine Center Apt. 846,South Kaylaberg,PA,52622,Slovenia,Bachelor's Degree,16,79187.3,Manufacturing Director,In Review,"['Lean Manufacturing', 'Process Improvement', 'Compliance Management', 'Operations Management', 'Six Sigma']"
1134,16-May-23,Julie,Williams,Female,23-07-1971,(879)523-2799x2729,jonestyler@example.net,95980 Barnett Forest Apt. 889,North Jenniferport,MS,59582,Saint Barthelemy,PhD,18,85618.33,Research Scientist,Offered,"['Python', 'Lab Safety', 'Statistics', 'Literature Review', 'Machine Learning']"
1135,19-May-23,Grant,Thompson,Male,14-09-2002,###############################################################################################################################################################################################################################################################,ruben96@example.net,79315 Michael Village Suite 510,Davidview,CO,69500,British Virgin Islands,Master's Degree,15,61725.13,Healthcare Representative,Applied,"['Healthcare Knowledge', 'Patient Communication', 'CRM', 'Empathy', 'Emotional Intelligence']"
1136,29-Jul-23,Laura,Kaiser,Other,27-08-1984,001-575-701-6499x81571,jamesmanning@example.com,94071 Miller Gardens Suite 833,Anthonytown,GU,71463,Bahamas,Bachelor's Degree,5,37976.2,Sales Executive,Rejected,"['Presentation Skills', 'Salesforce', 'Customer Acquisition', 'Negotiation', 'Cold Calling']"
1137,05-Aug-23,Ralph,Robinson,Male,22-03-1978,387-787-7592,ewilson@example.com,997 Jones Inlet,New Kendra,UT,34787,Ireland,PhD,18,46653.8,Sales Executive,In Review,"['CRM Tools', 'Lead Scoring', 'B2B Sales', 'Time Management', 'Customer Acquisition', 'Revenue Forecasting']"
1138,07-Jul-23,Lawrence,Welch,Female,24-09-1962,###############################################################################################################################################################################################################################################################,imay@example.org,93295 Madison Fords,Lake Janice,OK,46820,Myanmar,Bachelor's Degree,4,32381.57,Research Director,Interviewing,"['Ethics & Compliance', 'Team Leadership', 'Academic Publishing', 'Strategic Planning', 'Innovation']"
